time,status,kp,ki,kd,setpoint,output,temperature,error,integral,derivative
94.106,3,2,0.0025,0.5,93,69,64.25,28.75,4643.56,0
94.394,3,2,0.0025,0.5,93,68,64.5,28.5,4650.69,-1
94.681,3,2,0.0025,0.5,93,66,65,28,4657.69,-2
94.968,3,2,0.0025,0.5,93,66,65.25,27.75,4671.63,-1
95.304,3,2,0.0025,0.5,93,67,65.25,27.75,4678.56,0
95.608,3,2,0.0025,0.5,93,65,65.75,27.25,4685.38,-2
95.896,3,2,0.0025,0.5,93,68,65.25,27.75,4692.31,2
96.184,3,2,0.0025,0.5,93,66,65.5,27.5,4699.19,-1
96.471,3,2,0.0025,0.5,93,66,65.75,27.25,4712.81,0
96.807,3,2,0.0025,0.5,93,65,66,27,4719.56,-1
97.11,3,2,0.0025,0.5,93,64,66.25,26.75,4726.25,-1
97.398,3,2,0.0025,0.5,93,64,66.5,26.5,4732.88,-1
97.686,3,2,0.0025,0.5,93,65,66.25,26.75,4739.56,1
97.974,3,2,0.0025,0.5,93,66,66.25,26.75,4752.81,2
98.309,3,2,0.0025,0.5,93,64,66.5,26.5,4759.44,-1
98.613,3,2,0.0025,0.5,93,64,66.5,26.5,4766.06,0
98.901,3,2,0.0025,0.5,93,63,66.75,26.25,4772.63,-1
99.188,3,2,0.0025,0.5,93,63,67,26,4779.13,-1
99.477,3,2,0.0025,0.5,93,63,67,26,4792.13,0
99.812,3,2,0.0025,0.5,93,62,67.25,25.75,4798.56,-1
100.116,3,2,0.0025,0.5,93,62,67.5,25.5,4804.94,-1
100.403,3,2,0.0025,0.5,93,62,67.75,25.25,4811.25,-1
100.691,3,2,0.0025,0.5,93,63,67.5,25.5,4817.63,1
100.979,3,2,0.0025,0.5,93,63,67.75,25.25,4830.19,1
101.315,3,2,0.0025,0.5,93,61,68,25,4836.44,-1
101.618,3,2,0.0025,0.5,93,62,68,25,4842.69,0
101.906,3,2,0.0025,0.5,93,62,68,25,4848.94,0
102.194,3,2,0.0025,0.5,93,61,68.25,24.75,4855.13,-1
102.481,3,2,0.0025,0.5,93,61,68.25,24.75,4867.5,0
102.817,3,2,0.0025,0.5,93,60,68.5,24.5,4873.63,-1
103.121,3,2,0.0025,0.5,93,59,69,24,4879.63,-2
103.408,3,2,0.0025,0.5,93,62,68.5,24.5,4885.75,2
103.696,3,2,0.0025,0.5,93,59,69,24,4891.75,-2
103.984,3,2,0.0025,0.5,93,58,69.5,23.5,4903.56,-1
104.32,3,2,0.0025,0.5,93,61,69,24,4909.56,2
104.624,3,2,0.0025,0.5,93,58,69.5,23.5,4915.44,-2
104.911,3,2,0.0025,0.5,93,58,69.75,23.25,4921.25,-1
105.199,3,2,0.0025,0.5,93,59,69.5,23.5,4927.13,1
105.486,3,2,0.0025,0.5,93,56,70,23,4938.88,-4
105.822,3,2,0.0025,0.5,93,57,70.25,22.75,4944.56,-1
106.125,3,2,0.0025,0.5,93,58,70,23,4950.31,1
106.413,3,2,0.0025,0.5,93,58,70,23,4956.06,0
106.701,3,2,0.0025,0.5,93,57,70.25,22.75,4961.75,-1
106.989,3,2,0.0025,0.5,93,57,70.5,22.5,4973,0
107.324,3,2,0.0025,0.5,93,57,70.5,22.5,4978.63,0
107.629,3,2,0.0025,0.5,93,56,70.75,22.25,4984.19,-1
107.916,3,2,0.0025,0.5,93,57,70.5,22.5,4989.81,1
108.204,3,2,0.0025,0.5,93,56,70.75,22.25,4995.38,-1
108.492,3,2,0.0025,0.5,93,55,71.25,21.75,5006.31,-1
108.827,3,2,0.0025,0.5,93,55,71.5,21.5,5011.69,-1
109.13,3,2,0.0025,0.5,93,55,71.5,21.5,5017.06,0
109.419,3,2,0.0025,0.5,93,54,71.75,21.25,5022.38,-1
109.706,3,2,0.0025,0.5,93,56,71.5,21.5,5027.75,1
109.994,3,2,0.0025,0.5,93,56,71.5,21.5,5038.44,1
110.33,3,2,0.0025,0.5,93,52,72.25,20.75,5043.63,-3
110.633,3,2,0.0025,0.5,93,54,72.25,20.75,5048.81,0
110.922,3,2,0.0025,0.5,93,53,72.5,20.5,5053.94,-1
111.225,3,2,0.0025,0.5,93,53,72.5,20.5,5064.19,0
111.576,3,2,0.0025,0.5,93,54,72.25,20.75,5069.38,1
111.879,3,2,0.0025,0.5,93,54,72.25,20.75,5074.56,0
112.168,3,2,0.0025,0.5,93,52,72.75,20.25,5079.63,-2
112.456,3,2,0.0025,0.5,93,52,73,20,5084.63,-1
112.743,3,2,0.0025,0.5,93,52,73,20,5094.63,0
113.079,3,2,0.0025,0.5,93,51,73.25,19.75,5099.56,-1
113.383,3,2,0.0025,0.5,93,55,72.5,20.5,5104.69,3
113.67,3,2,0.0025,0.5,93,49,73.5,19.5,5109.56,-4
113.957,3,2,0.0025,0.5,93,50,73.75,19.25,5114.38,-1
114.246,3,2,0.0025,0.5,93,50,74,19,5123.94,-1
114.581,3,2,0.0025,0.5,93,50,74,19,5128.69,0
114.886,3,2,0.0025,0.5,93,49,74.25,18.75,5133.38,-1
115.188,3,2,0.0025,0.5,93,51,74,19,5138.13,1
115.477,3,2,0.0025,0.5,93,48,74.5,18.5,5142.75,-2
115.765,3,2,0.0025,0.5,93,50,74.25,18.75,5152.13,0
116.116,3,2,0.0025,0.5,93,48,74.75,18.25,5156.69,-2
116.403,3,2,0.0025,0.5,93,49,74.75,18.25,5161.25,0
116.691,3,2,0.0025,0.5,93,49,74.75,18.25,5165.81,0
116.98,3,2,0.0025,0.5,93,49,74.75,18.25,5174.88,1
117.298,3,2,0.0025,0.5,93,46,75.5,17.5,5179.25,-3
117.634,3,2,0.0025,0.5,93,48,75.25,17.75,5183.69,1
117.923,3,2,0.0025,0.5,93,48,75.25,17.75,5188.13,0
118.227,3,2,0.0025,0.5,93,46,75.75,17.25,5192.44,-2
118.529,3,2,0.0025,0.5,93,48,75.5,17.5,5201.19,0
118.865,3,2,0.0025,0.5,93,46,76,17,5205.44,-2
119.153,3,2,0.0025,0.5,93,49,75.5,17.5,5209.81,2
119.44,3,2,0.0025,0.5,93,47,75.75,17.25,5214.13,-1
119.728,3,2,0.0025,0.5,93,47,75.75,17.25,5218.44,0
120.016,3,2,0.0025,0.5,93,45,76.25,16.75,5226.94,-2
120.368,3,2,0.0025,0.5,93,44,76.75,16.25,5231,-2
120.655,3,2,0.0025,0.5,93,46,76.5,16.5,5235.13,1
120.944,3,2,0.0025,0.5,93,45,76.75,16.25,5239.19,-1
121.247,3,2,0.0025,0.5,93,44,77,16,5247.31,-2
121.599,3,2,0.0025,0.5,93,45,77,16,5251.31,0
121.902,3,2,0.0025,0.5,93,44,77.25,15.75,5255.25,-1
122.19,3,2,0.0025,0.5,93,45,77,16,5259.25,1
122.493,3,2,0.0025,0.5,93,45,77,16,5267.25,0
122.845,3,2,0.0025,0.5,93,43,77.5,15.5,5271.13,-2
123.15,3,2,0.0025,0.5,93,44,77.5,15.5,5275,0
123.452,3,2,0.0025,0.5,93,43,77.75,15.25,5278.81,-1
123.74,3,2,0.0025,0.5,93,43,77.75,15.25,5286.5,-1
124.092,3,2,0.0025,0.5,93,43,77.75,15.25,5290.31,0
124.395,3,2,0.0025,0.5,93,43,77.75,15.25,5294.13,0
124.683,3,2,0.0025,0.5,93,44,77.5,15.5,5298,1
124.987,3,2,0.0025,0.5,93,42,78,15,5301.75,-2
125.275,3,2,0.0025,0.5,93,41,78.5,14.5,5309.06,-1
125.625,3,2,0.0025,0.5,93,43,78.25,14.75,5312.75,1
125.914,3,2,0.0025,0.5,93,41,78.5,14.5,5316.38,-1
126.217,3,2,0.0025,0.5,93,42,78.5,14.5,5320,0
126.506,3,2,0.0025,0.5,93,42,78.5,14.5,5327.19,1
126.841,3,2,0.0025,0.5,93,42,78.5,14.5,5330.81,0
127.144,3,2,0.0025,0.5,93,41,78.75,14.25,5334.38,-1
127.431,3,2,0.0025,0.5,93,39,79.25,13.75,5337.81,-2
127.72,3,2,0.0025,0.5,93,40,79.25,13.75,5341.25,0
128.007,3,2,0.0025,0.5,93,40,79.25,13.75,5348.13,0
128.343,3,2,0.0025,0.5,93,40,79.25,13.75,5351.56,0
128.647,3,2,0.0025,0.5,93,39,79.5,13.5,5354.94,-1
128.934,3,2,0.0025,0.5,93,40,79.5,13.5,5358.31,0
129.222,3,2,0.0025,0.5,93,39,79.75,13.25,5361.63,-1
129.511,3,2,0.0025,0.5,93,40,79.75,13.25,5368.19,1
129.845,3,2,0.0025,0.5,93,37,80.25,12.75,5371.38,-2
130.15,3,2,0.0025,0.5,93,39,80,13,5374.63,1
130.453,3,2,0.0025,0.5,93,39,80,13,5377.88,0
130.741,3,2,0.0025,0.5,93,38,80.25,12.75,5381.06,-1
131.028,3,2,0.0025,0.5,93,37,80.5,12.5,5387.44,-2
131.348,3,2,0.0025,0.5,93,38,80.5,12.5,5390.56,0
131.652,3,2,0.0025,0.5,93,38,80.5,12.5,5393.69,0
131.94,3,2,0.0025,0.5,93,38,80.5,12.5,5396.81,0
132.228,3,2,0.0025,0.5,93,38,80.5,12.5,5399.94,0
132.515,3,2,0.0025,0.5,93,37,81,12,5406,-1
132.851,3,2,0.0025,0.5,93,39,80.5,12.5,5409.13,2
133.154,3,2,0.0025,0.5,93,37,80.75,12.25,5412.19,-1
133.441,3,2,0.0025,0.5,93,36,81.25,11.75,5415.13,-2
133.731,3,2,0.0025,0.5,93,39,80.75,12.25,5418.19,2
134.033,3,2,0.0025,0.5,93,36,81.25,11.75,5424.19,-2
134.385,3,2,0.0025,0.5,93,37,81.25,11.75,5427.13,0
134.673,3,2,0.0025,0.5,93,36,81.5,11.5,5430,-1
134.961,3,2,0.0025,0.5,93,35,81.75,11.25,5432.81,-1
135.248,3,2,0.0025,0.5,93,36,81.75,11.25,5435.63,0
135.536,3,2,0.0025,0.5,93,35,82,11,5441.13,0
135.888,3,2,0.0025,0.5,93,37,81.5,11.5,5444,2
136.175,3,2,0.0025,0.5,93,34,82,11,5446.75,-2
136.463,3,2,0.0025,0.5,93,34,82.25,10.75,5449.44,-1
136.75,3,2,0.0025,0.5,93,37,81.75,11.25,5452.25,2
137.039,3,2,0.0025,0.5,93,36,82,11,5457.63,2
137.39,3,2,0.0025,0.5,93,34,82.25,10.75,5460.31,-1
137.677,3,2,0.0025,0.5,93,34,82.5,10.5,5462.94,-1
137.965,3,2,0.0025,0.5,93,34,82.5,10.5,5465.56,0
138.253,3,2,0.0025,0.5,93,34,82.5,10.5,5468.19,0
138.541,3,2,0.0025,0.5,93,33,83,10,5473.25,-1
138.892,3,2,0.0025,0.5,93,34,82.75,10.25,5475.81,1
139.18,3,2,0.0025,0.5,93,35,82.5,10.5,5478.44,1
139.469,3,2,0.0025,0.5,93,31,83.25,9.75,5480.88,-3
139.771,3,2,0.0025,0.5,93,32,83.25,9.75,5485.81,-1
140.108,3,2,0.0025,0.5,93,33,83.25,9.75,5488.25,0
140.412,3,2,0.0025,0.5,93,32,83.5,9.5,5490.63,-1
140.715,3,2,0.0025,0.5,93,32,83.5,9.5,5493,0
141.018,3,2,0.0025,0.5,93,33,83.5,9.5,5497.69,1
141.371,3,2,0.0025,0.5,93,32,83.5,9.5,5500.06,0
141.673,3,2,0.0025,0.5,93,31,83.75,9.25,5502.38,-1
141.962,3,2,0.0025,0.5,93,33,83.5,9.5,5504.75,1
142.266,3,2,0.0025,0.5,93,35,83.25,9.75,5509.38,4
142.617,3,2,0.0025,0.5,93,30,84,9,5511.63,-3
142.921,3,2,0.0025,0.5,93,31,84,9,5513.88,0
143.208,3,2,0.0025,0.5,93,31,84,9,5516.13,0
143.496,3,2,0.0025,0.5,93,30,84.25,8.75,5518.31,-1
143.784,3,2,0.0025,0.5,93,29,84.25,8.75,5522.88,-3
144.119,3,2,0.0025,0.5,93,30,84.5,8.5,5525,-1
144.424,3,2,0.0025,0.5,93,29,84.75,8.25,5527.06,-1
144.728,3,2,0.0025,0.5,93,31,84.5,8.5,5529.19,1
145.031,3,2,0.0025,0.5,93,29,84.5,8.5,5533.56,-2
145.367,3,2,0.0025,0.5,93,28,85,8,5535.56,-2
145.67,3,2,0.0025,0.5,93,29,85,8,5537.56,0
145.974,3,2,0.0025,0.5,93,30,84.75,8.25,5539.63,1
146.277,3,2,0.0025,0.5,93,30,84.75,8.25,5543.69,1
146.614,3,2,0.0025,0.5,93,28,85.25,7.75,5545.63,-2
146.916,3,2,0.0025,0.5,93,28,85.5,7.5,5547.5,-1
147.204,3,2,0.0025,0.5,93,29,85.25,7.75,5549.44,1
147.492,3,2,0.0025,0.5,93,28,85.5,7.5,5551.31,-1
147.78,3,2,0.0025,0.5,93,28,85.5,7.5,5555.06,0
148.132,3,2,0.0025,0.5,93,27,85.75,7.25,5556.88,-1
148.419,3,2,0.0025,0.5,93,29,85.5,7.5,5558.75,1
148.707,3,2,0.0025,0.5,93,27,85.75,7.25,5560.56,-1
149.011,3,2,0.0025,0.5,93,27,86,7,5562.31,-1
149.298,3,2,0.0025,0.5,93,28,85.75,7.25,5565.94,0
149.618,3,2,0.0025,0.5,93,28,85.75,7.25,5567.75,0
149.921,3,2,0.0025,0.5,93,27,86,7,5569.5,-1
150.21,3,2,0.0025,0.5,93,27,86,7,5571.25,0
150.513,3,2,0.0025,0.5,93,30,85.25,7.75,5573.19,3
150.8,3,2,0.0025,0.5,93,25,86.5,6.5,5576.56,-2
151.12,3,2,0.0025,0.5,93,30,85.5,7.5,5578.44,4
151.425,3,2,0.0025,0.5,93,26,86,7,5580.19,-2
151.727,3,2,0.0025,0.5,93,25,86.5,6.5,5581.81,-2
152.015,3,2,0.0025,0.5,93,26,86.5,6.5,5583.44,0
152.303,3,2,0.0025,0.5,93,27,86.5,6.5,5586.63,1
152.622,3,2,0.0025,0.5,93,25,86.75,6.25,5588.19,-1
152.926,3,2,0.0025,0.5,93,27,86.5,6.5,5589.81,1
153.215,3,2,0.0025,0.5,93,25,86.75,6.25,5591.38,-1
153.502,3,2,0.0025,0.5,93,27,86.5,6.5,5593,1
153.789,3,2,0.0025,0.5,93,24,87.25,5.75,5595.94,-1
154.125,3,2,0.0025,0.5,93,25,87.25,5.75,5597.38,0
154.429,3,2,0.0025,0.5,93,24,87.5,5.5,5598.75,-1
154.716,3,2,0.0025,0.5,93,26,87.25,5.75,5600.19,1
155.005,3,2,0.0025,0.5,93,25,87.25,5.75,5601.63,0
155.293,3,2,0.0025,0.5,93,24,87.75,5.25,5604.31,-1
155.628,3,2,0.0025,0.5,93,26,87.25,5.75,5605.75,2
155.931,3,2,0.0025,0.5,93,23,87.75,5.25,5607.06,-2
156.219,3,2,0.0025,0.5,93,25,87.5,5.5,5608.44,1
156.507,3,2,0.0025,0.5,93,24,87.75,5.25,5609.75,-1
156.795,3,2,0.0025,0.5,93,23,88,5,5612.31,-1
157.13,3,2,0.0025,0.5,93,24,88,5,5613.56,0
157.434,3,2,0.0025,0.5,93,24,88,5,5614.81,0
157.722,3,2,0.0025,0.5,93,24,88,5,5616.06,0
158.009,3,2,0.0025,0.5,93,23,88.25,4.75,5617.25,-1
158.297,3,2,0.0025,0.5,93,23,88.25,4.75,5619.63,0
158.633,3,2,0.0025,0.5,93,23,88.25,4.75,5620.81,0
158.936,3,2,0.0025,0.5,93,24,88,5,5622.06,1
159.224,3,2,0.0025,0.5,93,24,88,5,5623.31,0
159.511,3,2,0.0025,0.5,93,24,88,5,5624.56,0
159.8,3,2,0.0025,0.5,93,22,88.75,4.25,5626.75,-1
160.135,3,2,0.0025,0.5,93,25,88,5,5628,3
160.44,3,2,0.0025,0.5,93,22,88.5,4.5,5629.13,-2
160.742,3,2,0.0025,0.5,93,22,88.75,4.25,5630.19,-1
161.03,3,2,0.0025,0.5,93,22,88.75,4.25,5631.25,0
161.318,3,2,0.0025,0.5,93,22,88.75,4.25,5633.44,-1
161.669,3,2,0.0025,0.5,93,22,88.75,4.25,5634.5,0
161.958,3,2,0.0025,0.5,93,21,89,4,5635.5,-1
162.261,3,2,0.0025,0.5,93,21,89.25,3.75,5636.44,-1
162.549,3,2,0.0025,0.5,93,22,89,4,5638.38,1
162.9,3,2,0.0025,0.5,93,23,88.75,4.25,5639.44,1
163.188,3,2,0.0025,0.5,93,20,89.25,3.75,5640.38,-2
163.491,3,2,0.0025,0.5,93,22,89,4,5641.38,1
163.779,3,2,0.0025,0.5,93,19,89.75,3.25,5642.19,-3
164.066,3,2,0.0025,0.5,93,21,89.5,3.5,5643.88,1
164.386,3,2,0.0025,0.5,93,20,89.75,3.25,5644.69,-1
164.689,3,2,0.0025,0.5,93,20,89.75,3.25,5645.5,0
164.978,3,2,0.0025,0.5,93,20,89.75,3.25,5646.31,0
165.265,3,2,0.0025,0.5,93,20,89.75,3.25,5647.13,0
165.554,3,2,0.0025,0.5,93,21,89.5,3.5,5648.81,1
165.889,3,2,0.0025,0.5,93,18,90.25,2.75,5649.5,-3
166.193,3,2,0.0025,0.5,93,19,90.25,2.75,5650.19,0
166.497,3,2,0.0025,0.5,93,19,90.25,2.75,5650.88,0
166.784,3,2,0.0025,0.5,93,19,90.25,2.75,5651.56,0
167.073,3,2,0.0025,0.5,93,19,90.25,2.75,5652.94,0
167.392,3,2,0.0025,0.5,93,21,89.75,3.25,5653.75,2
167.696,3,2,0.0025,0.5,93,20,89.75,3.25,5654.56,0
167.999,3,2,0.0025,0.5,93,18,90.25,2.75,5655.25,-2
168.286,3,2,0.0025,0.5,93,20,90,3,5656,1
168.574,3,2,0.0025,0.5,93,21,90,3,5657.38,2
168.895,3,2,0.0025,0.5,93,18,90.5,2.5,5658,-2
169.198,3,2,0.0025,0.5,93,18,90.75,2.25,5658.56,-1
169.486,3,2,0.0025,0.5,93,18,90.75,2.25,5659.13,0
169.773,3,2,0.0025,0.5,93,18,90.75,2.25,5659.69,0
170.061,3,2,0.0025,0.5,93,19,90.5,2.5,5660.88,1
170.397,3,2,0.0025,0.5,93,19,90.5,2.5,5661.5,0
170.7,3,2,0.0025,0.5,93,17,91,2,5662,-2
170.988,3,2,0.0025,0.5,93,19,90.75,2.25,5662.56,1
171.275,3,2,0.0025,0.5,93,17,91,2,5663.06,-1
171.562,3,2,0.0025,0.5,93,18,91,2,5664.06,0
171.899,3,2,0.0025,0.5,93,18,91,2,5664.56,0
172.203,3,2,0.0025,0.5,93,18,91,2,5665.06,0
172.49,3,2,0.0025,0.5,93,18,91,2,5665.56,0
172.777,3,2,0.0025,0.5,93,16,91.5,1.5,5665.94,-2
173.066,3,2,0.0025,0.5,93,19,90.75,2.25,5666.94,2
173.401,3,2,0.0025,0.5,93,15,91.5,1.5,5667.31,-3
173.706,3,2,0.0025,0.5,93,18,91.25,1.75,5667.75,1
174.009,3,2,0.0025,0.5,93,16,91.5,1.5,5668.13,-1
174.311,3,2,0.0025,0.5,93,16,91.5,1.5,5668.94,-1
174.648,3,2,0.0025,0.5,93,17,91.5,1.5,5669.31,0
174.952,3,2,0.0025,0.5,93,18,91.25,1.75,5669.75,1
175.239,3,2,0.0025,0.5,93,17,91.25,1.75,5670.19,0
175.527,3,2,0.0025,0.5,93,14,92,1,5670.44,-3
175.816,3,2,0.0025,0.5,93,18,91.5,1.5,5671.06,2
176.15,3,2,0.0025,0.5,93,16,91.75,1.25,5671.38,-1
176.454,3,2,0.0025,0.5,93,16,91.75,1.25,5671.69,0
176.743,3,2,0.0025,0.5,93,16,91.75,1.25,5672,0
177.046,3,2,0.0025,0.5,93,16,91.75,1.25,5672.31,0
177.333,3,2,0.0025,0.5,93,18,91.5,1.5,5672.94,2
177.653,3,2,0.0025,0.5,93,15,92,1,5673.19,-2
177.957,3,2,0.0025,0.5,93,16,92,1,5673.44,0
178.244,3,2,0.0025,0.5,93,16,92,1,5673.69,0
178.532,3,2,0.0025,0.5,93,15,92.25,0.75,5673.88,-1
178.819,3,2,0.0025,0.5,93,15,92.25,0.75,5674.25,0
179.156,3,2,0.0025,0.5,93,15,92.25,0.75,5674.44,0
179.459,3,2,0.0025,0.5,93,16,92,1,5674.69,1
179.747,3,2,0.0025,0.5,93,16,92,1,5674.94,0
180.034,3,2,0.0025,0.5,93,15,92.25,0.75,5675.13,-1
180.323,3,2,0.0025,0.5,93,14,92.5,0.5,5675.5,-2
180.658,3,2,0.0025,0.5,93,15,92.5,0.5,5675.63,0
180.961,3,2,0.0025,0.5,93,15,92.5,0.5,5675.75,0
181.25,3,2,0.0025,0.5,93,14,92.75,0.25,5675.81,-1
181.537,3,2,0.0025,0.5,93,15,92.5,0.5,5675.94,1
181.824,3,2,0.0025,0.5,93,15,92.5,0.5,5676.19,0
182.16,3,2,0.0025,0.5,93,13,93,0,5676.19,-2
182.463,3,2,0.0025,0.5,93,15,92.75,0.25,5676.25,1
182.752,3,2,0.0025,0.5,93,14,92.75,0.25,5676.31,0
183.039,3,2,0.0025,0.5,93,15,92.5,0.5,5676.44,1
183.327,3,2,0.0025,0.5,93,14,92.75,0.25,5676.56,0
183.663,3,2,0.0025,0.5,93,13,93,0,5676.56,-1
183.966,3,2,0.0025,0.5,93,14,93,0,5676.56,0
184.254,3,2,0.0025,0.5,93,14,93,0,5676.56,0
184.541,3,2,0.0025,0.5,93,16,92.5,0.5,5676.69,2
184.83,3,2,0.0025,0.5,93,15,92.75,0.25,5676.75,1
185.165,3,2,0.0025,0.5,93,12,93.25,-0.25,5676.69,-2
185.469,3,2,0.0025,0.5,93,13,93.25,-0.25,5676.63,0
185.756,3,2,0.0025,0.5,93,14,93,0,5676.63,1
186.044,3,2,0.0025,0.5,93,13,93.25,-0.25,5676.56,-1
186.332,3,2,0.0025,0.5,93,14,93.25,-0.25,5676.31,2
186.667,3,2,0.0025,0.5,93,11,93.75,-0.75,5676.13,-2
186.971,3,2,0.0025,0.5,93,12,93.75,-0.75,5675.94,0
187.259,3,2,0.0025,0.5,93,14,93.25,-0.25,5675.88,2
187.547,3,2,0.0025,0.5,93,12,93.5,-0.5,5675.75,-1
187.834,3,2,0.0025,0.5,93,13,93.5,-0.5,5675.5,0
