time,control,temperature
1673.504,39,128.25
1674,39,128.25
1674.512,39,128.25
1675.008,39,128.25
1675.504,39,128.25
1676,39,128
1676.496,39,128
1677.008,39,128.25
1677.504,39,128.25
1678,39,128.5
1678.512,39,128.5
1679.008,39,127.5
1679.504,39,127.5
1680,39,128.75
1680.496,39,128.75
1681.008,39,128.25
1681.504,39,128.25
1682,39,128
1682.512,39,128
1683.008,39,128
1683.504,39,128
1684,39,128.25
1684.496,39,128.25
1685.008,39,128.5
1685.504,39,128.5
1686,39,128.5
1686.512,39,128.5
1687.008,39,128.25
1687.504,39,128.25
1688,39,128.25
1688.496,39,128.25
1689.008,39,128.25
1689.504,39,128.25
1690,39,128.25
1690.512,39,128.25
1691.008,39,127.75
1691.504,39,127.75
1692,39,128.25
1692.496,39,128.25
1693.008,39,127.75
1693.504,39,127.75
1694,39,128
1694.512,39,128
1695.008,39,128
1695.504,39,128
1696,39,128.25
1696.496,39,128.25
1697.008,39,128.25
1697.504,39,128.25
1698,39,128
1698.512,39,128
1699.008,39,128.25
1699.504,39,128.25
1700,39,128
1700.496,39,128
1701.008,39,128.25
1701.504,39,128.25
1702,39,128.25
1702.512,39,128.25
1703.008,39,128.25
1703.504,39,128.25
1704,39,128.25
1704.496,39,128.25
1705.008,39,128
1705.504,39,128
1706,39,128
1706.512,39,128
1707.008,39,128.25
1707.504,39,128.25
1708,39,127.75
1708.496,39,127.75
1709.008,39,128
1709.504,39,128
1710,39,128.25
1710.512,39,128.25
1711.008,39,128.25
1711.504,39,128.25
1712,39,128.25
1712.496,39,128.25
1713.008,39,128.25
1713.504,39,128.25
1714,40,128.25
1714.512,40,128.25
1715.008,39,128
1715.504,39,128
1716,39,127.5
1716.496,39,127.5
1717.008,39,128
1717.504,39,128
1718,39,128.25
1718.512,39,128.25
1719.008,39,128.25
1719.504,39,128.25
1720,39,128.25
1720.496,39,128.25
1721.008,39,128.25
1721.504,39,128.25
1722,39,128.25
1722.512,39,128.25
1723.008,39,128.25
1723.504,39,127.5
1724,39,127.5
1724.512,39,127.5
1725.008,39,127.5
1725.504,39,128.25
1726,39,128.25
1726.512,39,128.25
1727.008,39,128.25
1727.504,39,128
1728,39,128
1728.496,39,128
1729.008,39,128
1729.504,39,128.5
1730,39,128.5
1730.512,39,127.75
1731.008,39,127.75
1731.504,39,128.5
1732,39,128.5
1732.496,39,128
1733.008,39,128
1733.504,39,128
1734,39,128
1734.512,39,128.25
1735.008,39,128.25
1735.504,39,128
1736,39,128
1736.496,39,128.25
1737.008,39,128.25
1737.504,39,128
1738,39,128
1738.512,39,128.5
1739.008,39,128.5
1739.504,39,128.25
1740,39,128.25
1740.496,39,127.5
1741.008,39,127.5
1741.504,39,128.25
1742,39,128.25
1742.512,39,127.75
1743.008,39,127.75
1743.504,39,128.25
1744,39,128.25
1744.496,39,128.25
1745.008,39,128.25
1745.504,39,128
1746,39,128
1746.512,39,128.25
1747.008,39,128.25
1747.504,39,128.25
1748,39,128.25
1748.496,39,128.25
1749.008,39,128.25
1749.504,39,128.75
1750,39,128.75
1750.512,39,128.75
1751.008,39,128.75
1751.504,39,129
1752,39,129
1752.496,40,128.75
1753.008,40,128.75
1753.504,39,128.75
1754,39,128.75
1754.512,39,129
1755.008,39,129
1755.504,39,128.5
1756,39,128.5
1756.496,39,128.5
1757.008,39,128.5
1757.504,39,128.75
1758,39,128.75
1758.512,39,129
1759.008,39,129
1759.504,39,128.75
1760,39,128.75
1760.496,39,128.75
1761.008,39,128.75
1761.504,39,128.75
1762,39,128.75
1762.512,39,128.75
1763.008,39,128.75
1763.504,39,128.5
1764,39,128.5
1764.496,39,128.75
1765.008,39,128.75
1765.504,39,128.75
1766,39,128.75
1766.512,39,128.75
1767.008,39,128.75
1767.504,39,129
1768,39,129
1768.496,39,135
1769.008,39,135
1769.504,39,135.5
1770,39,135.5
1770.512,39,135.5
1771.008,39,135.5
1771.504,39,135.25
1772,39,135.25
1772.496,39,135.5
1773.008,39,135.5
1773.504,39,135.5
1774,39,135.5
1774.512,39,134.75
1775.008,39,134.75
1775.504,39,135.5
1776,39,135.5
1776.496,39,135.5
1777.008,39,135.5
1777.504,39,135.5
1778,39,135.5
1778.512,39,135.5
1779.008,39,135.5
1779.504,39,135.25
1780,39,135.25
1780.496,39,134.75
1781.008,39,134.75
1781.504,39,135.25
1782,39,135.25
1782.512,39,135.5
1783.008,39,135.5
1783.504,39,134.75
1784,39,134.75
1784.496,39,134.75
1785.008,39,134.75
1785.504,39,135.25
1786,39,135.25
1786.512,39,135.25
1787.008,39,135.25
1787.504,39,135.5
1788,39,135.5
1788.496,39,135.25
1789.008,39,135.25
1789.504,39,135.25
1790,39,135.25
1790.512,39,135.25
1791.008,39,135.25
1791.504,39,134.75
1792,39,134.75
1792.512,39,134.5
1793.008,39,134.5
1793.504,39,130.5
1794,39,130.5
1794.512,39,130.75
1795.008,39,130.75
1795.504,39,130.5
1796,39,130.5
1796.496,39,130.25
1797.008,39,130.25
1797.504,39,130.5
1798,39,130.5
1798.512,39,129.75
1799.008,39,129.75
1799.504,39,130.25
1800,39,130.25
1800.496,39,130.5
1801.008,39,130.5
1801.504,39,130.25
1802,39,130.25
1802.512,39,127.5
1803.008,39,127.5
1803.504,39,127.25
1804,39,127.25
1804.496,39,127
1805.008,39,127
1805.504,39,127.25
1806,39,127.25
1806.512,39,127.5
1807.008,39,127.5
1807.504,40,127.25
1808,40,127.25
1808.512,39,127
1809.008,39,127
1809.504,39,127.25
1810,39,127.25
1810.512,40,127.5
1811.008,40,127.5
1811.504,39,127.75
1812,39,127.75
1812.496,39,127
1813.008,39,127
1813.504,39,127
1814,39,128
1814.512,39,128
1815.008,39,128.25
1815.504,39,128.25
1816,39,128.25
1816.496,39,128.25
1817.008,39,128.25
1817.504,39,128.25
1818,39,128.25
1818.512,39,128.25
1819.008,39,128.5
1819.504,39,128.5
1820,39,128.25
1820.496,39,128.25
1821.008,39,128.25
1821.504,39,128.25
1822,39,128.75
1822.512,39,128.75
1823.008,39,128.75
1823.504,39,128.75
1824,39,128
1824.496,39,128
1825.008,39,128.5
1825.504,39,128.5
1826,39,128.25
1826.512,39,128.25
1827.008,39,128.75
1827.504,39,128.75
1828,39,128.5
1828.496,39,128.5
1829.008,39,128.75
1829.504,39,128.75
1830,39,128.25
1830.512,39,128.25
1831.008,39,128.5
1831.504,39,128.5
1832,39,128.75
1832.496,39,128.75
1833.008,39,128.5
1833.504,39,128.5
1834,39,128.5
1834.512,39,128.5
1835.008,39,128.5
1835.504,39,128.5
1836,39,128.75
1836.496,39,128.75
1837.008,39,128.75
1837.504,39,128.75
1838,39,128.25
1838.512,39,128.25
1839.008,39,128.75
1839.504,39,128.75
1840,39,128.75
1840.512,39,128.75
1841.008,39,128
1841.504,39,128
1842,39,128.75
1842.512,39,128.75
1843.008,39,128.75
1843.504,39,128.75
1844,39,129
1844.496,39,129
1845.008,39,129.25
1845.504,39,129.25
1846,39,129
1846.512,39,129
1847.008,39,128.5
1847.504,39,128.5
1848,39,129
1848.496,39,129
1849.008,39,128.25
1849.504,39,128.25
1850,39,126.25
1850.512,39,126.25
1851.008,39,125
1851.504,39,125
1852,39,123.25
1852.496,39,123.25
1853.008,39,124.25
1853.504,39,124.25
1854,39,124.25
1854.512,39,124.25
1855.008,39,124
1855.504,39,124
1856,39,124
1856.496,39,124
1857.008,39,123.5
1857.504,39,123.5
1858,39,123.5
1858.512,39,123.5
1859.008,39,124.5
1859.504,39,124.5
1860,39,124.5
1860.496,39,124.5
1861.008,39,126
1861.504,39,126
1862,39,125
1862.512,39,125
1863.008,39,125.5
1863.504,39,125.5
1864,39,126.75
1864.496,39,126.75
1865.008,39,126.5
1865.504,39,126.5
1866,40,129
1866.512,40,129
1867.008,39,128.5
1867.504,39,128.5
1868,39,131.25
1868.496,39,131.25
1869.008,39,130.5
1869.504,39,130.5
1870,39,130.75
1870.512,39,130.75
1871.008,39,131.5
1871.504,39,131.5
1872,39,131.25
1872.496,39,131.25
1873.008,39,131
1873.504,39,131
1874,39,131.25
1874.512,39,131.25
1875.008,39,131.25
1875.504,39,131.25
1876,39,131.25
1876.496,39,131.25
1877.008,39,132.25
1877.504,39,132.25
1878,39,132.25
1878.512,39,132.25
1879.008,39,132.25
1879.504,39,132.25
1880,39,132.25
1880.496,39,132.25
1881.008,39,132.5
1881.504,39,132.5
1882,39,132.25
1882.512,39,132.25
1883.008,39,131.5
1883.504,39,131.5
1884,39,131
1884.496,39,131
1885.008,39,132
1885.504,39,132
1886,39,129
1886.512,39,129
1887.008,39,131
1887.504,39,131
1888,39,130.75
1888.496,39,130.75
1889.008,39,129.25
1889.504,39,129.25
1890,39,130.5
1890.512,39,130.5
1891.008,39,130
1891.504,39,130
1892,39,130
1892.496,39,130
1893.008,39,131
1893.504,39,131
1894,39,131
1894.512,39,131
1895.008,39,131
1895.504,39,131
1896,39,131.25
1896.496,39,131.25
1897.008,39,131.5
1897.504,39,131.5
1898,39,131.5
1898.512,39,131.5
1899.008,40,131
1899.504,40,131
1900,39,131.25
1900.496,39,131.25
1901.008,39,131.75
1901.504,39,131.75
1902,39,131.25
1902.512,39,131.25
1903.008,39,130.5
1903.504,39,130.5
1904,39,130.25
1904.496,39,130.25
1905.008,39,130
1905.504,39,130
1906,39,129.25
1906.512,39,129.25
1907.008,39,129.25
1907.504,39,129.75
1908,39,129.75
1908.496,39,129
1909.008,39,129
1909.504,39,129.25
1910,39,129.25
1910.512,39,129.5
1911.008,39,129.5
1911.504,39,129.75
1912,39,129.75
1912.496,39,129.5
1913.008,39,129.5
1913.504,39,129.25
1914,39,129.25
1914.512,39,129.25
1915.008,39,129.25
1915.504,39,130
1916,39,130
1916.496,39,129.5
1917.008,39,129.5
1917.504,39,129.75
1918,39,129.75
1918.512,39,129.75
1919.008,39,129.75
1919.504,39,129.5
1920,39,129.5
1920.496,39,129.75
1921.008,39,129.75
1921.504,39,130
1922,39,130
1922.512,39,130
1923.008,39,130
1923.504,39,129.75
1924,39,129.75
1924.496,39,129.5
1925.008,39,129.5
1925.504,39,129.5
1926,39,129.5
1926.512,39,129.5
1927.008,39,129.5
1927.504,39,129.5
1928,39,129.5
1928.496,39,130.25
1929.008,39,130.25
1929.504,39,129.75
1930,39,129.75
1930.512,39,130
1931.008,39,130
1931.504,39,129.5
1932,39,129.5
1932.496,39,130
1933.008,39,130
1933.504,39,129.75
1934,39,129.75
1934.512,39,130
1935.008,39,130
1935.504,39,129.75
1936,39,129.75
1936.496,39,130
1937.008,39,130
1937.504,39,130
1938,39,130
1938.512,39,130
1939.008,39,130
1939.504,39,130
1940,39,130
1940.512,39,129.75
1941.008,39,129.75
1941.504,39,123
1942,39,123
1942.512,39,120.75
1943.008,39,120.75
1943.504,39,120.75
1944,39,120.75
1944.496,39,120.5
1945.008,39,120.5
1945.504,39,120.5
1946,39,120.5
1946.512,39,120.5
1947.008,39,120.5
1947.504,39,120
1948,39,120
1948.512,39,120.75
1949.008,39,120.75
1949.504,39,120.5
1950,39,120.5
1950.512,39,120.5
1951.008,39,120.5
1951.504,39,120.75
1952,39,120.75
1952.496,39,120.5
1953.008,39,120.5
1953.504,39,120.75
1954,39,120.75
1954.512,39,120.75
1955.008,39,120.75
1955.504,39,120
1956,39,120
1956.496,39,120.5
1957.008,39,120.5
1957.504,39,120.5
1958,39,120.5
1958.512,39,120.25
1959.008,39,120.25
1959.504,39,120.5
1960,39,120.5
1960.496,39,120.75
1961.008,39,120.75
1961.504,39,120.75
1962,39,120.75
1962.512,39,120.75
1963.008,39,120.75
1963.504,39,120.75
1964,39,120.75
1964.496,39,121
1965.008,39,121
1965.504,39,120.75
1966,39,120.75
1966.512,39,121
1967.008,39,121
1967.504,39,120
1968,39,120
1968.496,39,121
1969.008,39,121
1969.504,39,121
1970,39,121
1970.512,39,130.75
1971.008,39,130.75
1971.504,39,130.5
1972,39,130.5
1972.496,39,130.75
1973.008,39,130.75
1973.504,39,131
1974,39,131
1974.512,39,130.5
1975.008,39,130.5
1975.504,39,131
1976,39,131
1976.496,39,130.25
1977.008,39,130.25
1977.504,39,130.75
1978,39,130.75
1978.512,39,130.5
1979.008,39,130.5
1979.504,39,130.5
1980,39,130.25
1980.496,39,130.25
1981.008,39,130.5
1981.504,39,130.5
1982,39,130.75
1982.512,39,130.75
1983.008,39,130.75
1983.504,39,130.75
1984,39,130.5
1984.496,39,130.5
1985.008,39,130.25
1985.504,39,130.25
1986,39,130
1986.512,39,130
1987.008,39,130.5
1987.504,39,130.5
1988,39,130.25
1988.496,39,130.25
1989.008,39,130.25
1989.504,39,130.25
1990,39,130.25
1990.512,39,130.25
1991.008,39,130.25
1991.504,39,130.25
1992,39,130.25
1992.496,39,130.25
1993.008,39,130
1993.504,39,130
1994,39,130
1994.512,39,130
1995.008,39,130.25
1995.504,39,130.25
1996,39,130
1996.496,39,130
1997.008,39,130
1997.504,39,130
1998,39,129.75
1998.512,39,129.75
1999.008,39,130
1999.504,39,130
2000,39,129.5
2000.496,39,129.5
2001.008,39,129.5
2001.504,39,129.5
2002,39,129.75
2002.512,39,129.75
2003.008,39,130
2003.504,39,130
2004,39,130
2004.496,39,130
2005.008,39,129.5
2005.504,39,129.5
2006,39,129.25
2006.512,39,129.25
2007.008,39,129.5
2007.504,39,129.5
2008,39,129.5
2008.496,39,129.5
2009.008,39,129.75
2009.504,39,129.75
2010,39,129.5
2010.512,39,129.5
2011.008,39,129.75
2011.504,39,129.75
2012,39,130
2012.496,39,130
2013.008,39,130
2013.504,39,130
2014,39,130
2014.512,39,130
2015.008,39,129.25
2015.504,39,129.25
2016,39,129.75
2016.496,39,129.75
2017.008,39,129.75
2017.504,39,129.75
2018,39,129.25
2018.512,39,129.25
2019.008,39,130
2019.504,39,130
2020,39,129.75
2020.496,39,129.75
2021.008,39,129.75
2021.504,39,129.75
2022,39,129
2022.512,39,129
2023.008,39,129.25
2023.504,39,129.25
2024,39,129.75
2024.496,39,129.75
2025.008,39,129.75
2025.504,39,129.75
2026,39,129.5
2026.512,39,129.5
2027.008,39,129.25
2027.504,39,129.25
2028,39,129.5
2028.496,39,129.5
2029.008,39,129.75
2029.504,39,129.75
2030,39,129.5
2030.512,39,129.5
2031.008,39,129.5
2031.504,39,129.5
2032,39,129
2032.496,39,129
2033.008,39,128.75
2033.504,39,128.75
2034,39,129.25
2034.512,39,129.25
2035.008,39,129.75
2035.504,39,129.75
2036,39,129.25
2036.496,39,129.25
2037.008,39,129
2037.504,39,129
2038,39,129.25
2038.512,39,129.25
2039.008,39,129.25
2039.504,39,129.25
2040,39,129.25
2040.496,39,129.25
2041.008,39,129
2041.504,39,129
2042,39,129
2042.512,39,129
2043.008,39,129
2043.504,39,129
2044,39,129.25
2044.496,39,129.25
2045.008,39,128.75
2045.504,39,128.75
2046,39,129.25
2046.512,39,129.25
2047.008,39,129.25
2047.504,39,129.25
2048,39,129.25
2048.496,39,129.25
2049.008,39,129.5
2049.504,39,129.5
2050,39,129.25
2050.512,39,129.25
2051.008,39,129.25
2051.504,39,129.25
2052,39,129.5
2052.496,39,129.5
2053.008,39,129.25
2053.504,39,129.25
2054,39,129.25
2054.512,39,129.25
2055.008,40,129
2055.504,40,129
2056,39,129.25
2056.496,39,129.25
2057.008,39,129.25
2057.504,39,129.25
2058,39,129.25
2058.512,39,129.25
2059.008,39,129.25
2059.504,39,129.25
2060,39,129.25
2060.496,39,129.25
2061.008,39,129.5
2061.504,39,129.5
2062,39,129.25
2062.512,39,129.25
2063.008,39,128.75
2063.504,39,128.75
2064,39,129.5
2064.496,39,129.5
2065.008,39,128.5
2065.504,39,128.5
2066,39,128.75
2066.512,39,128.75
2067.008,39,128
2067.504,39,128
2068,39,128
2068.496,39,127.25
2069.008,39,127.25
2069.504,39,125.5
2070,39,125.5
2070.512,39,124.5
2071.008,39,124.5
2071.504,39,125
2072,39,125
2072.496,39,125.25
2073.008,39,125.25
2073.504,39,124.25
2074,39,124.25
2074.512,39,124
2075.008,39,124
2075.504,39,124.5
2076,39,124.5
2076.496,40,126
2077.072,40,126
2077.504,39,127.5
2078.368,39,130.5
2078.512,39,130.5
2079.008,39,130.5
2079.504,39,131
2080,39,131
2080.496,39,131.5
2081.008,39,131.5
2081.504,39,131
2082,39,131
2082.512,39,131
2083.008,39,131
2083.504,39,132.25
2084,39,132.25
2084.496,39,132
2085.008,39,132
2085.504,39,132
2086,39,132
2086.512,39,132
2087.008,39,132
2087.504,39,132
2088,39,132
2088.496,39,132.25
2089.008,39,132.25
2089.504,39,131.75
2090,39,131.75
2090.512,39,131.25
2091.008,39,131.25
2091.504,39,130.5
2092,39,130.5
2092.496,39,129.75
2093.008,39,129.75
2093.504,39,129.5
2094,39,129.5
2094.512,39,129
2095.008,39,129
2095.504,39,129.5
2096,39,129.5
2096.496,39,130.25
2097.008,39,130.25
2097.504,39,129.75
2098,39,129.75
2098.512,39,129.75
2099.008,39,129.75
2099.504,39,130.5
2100,39,130.5
2100.496,39,131
2101.008,39,131
2101.504,39,130.75
2102,39,130.75
2102.512,39,131
2103.008,39,131
2103.504,39,131
2104,39,131
2104.496,39,131
2105.008,39,131
2105.504,39,131.25
2106,39,131.25
2106.512,39,130.5
2107.008,39,130.5
2107.504,39,131
2108,39,131
2108.496,39,131.25
2109.008,39,131.25
2109.504,39,131
2110,39,131
2110.512,39,130.75
2111.008,39,130.75
2111.504,39,130.25
2112,39,130.25
2112.496,39,130
2113.008,39,130
2113.504,39,129.75
2114,39,129.75
2114.512,39,129
2115.008,39,129
2115.504,39,129.25
2116,39,129.25
2116.496,39,129
2117.008,39,129
2117.504,39,129
2118,39,129
2118.512,39,128.75
2119.008,39,128.75
2119.504,39,128.5
2120,39,128.5
2120.496,39,129.25
2121.008,39,129.25
2121.504,39,128.75
2122,39,128.75
2122.512,39,129.25
2123.008,39,129.25
2123.504,39,129
2124,39,129
2124.496,39,128.75
2125.008,39,128.75
2125.504,39,128.75
2126,39,128.75
2126.512,39,129
2127.008,39,129
2127.504,39,128.5
2128,39,128.5
2128.496,39,129.25
2129.008,39,129.25
2129.504,39,128.5
2130,39,128.5
2130.512,39,129
2131.008,39,129
2131.504,39,128.75
2132,39,128.75
2132.496,39,128.5
2133.008,39,128.5
2133.504,39,129.25
2134,39,129.25
2134.512,39,129.25
2135.008,39,129.25
2135.504,39,128.5
2136,39,128.5
2136.496,39,128.25
2137.008,39,128.25
2137.504,39,129.5
2138,39,129.5
2138.512,39,126.25
2139.008,39,126.25
2139.504,39,125.25
2140,39,125.25
2140.496,0,124.5
2141.008,0,124.5
2141.504,0,116.25
2142,0,116.25
2142.512,0,116.5
2143.008,0,116.5
2143.504,0,116.5
2144,0,116.5
2144.496,0,116.5
2145.008,0,116.5
2145.504,0,116.5
2146,0,116.5
2146.512,0,116.5
2147.008,0,116.5
2147.504,0,116.75
2148,0,116.75
2148.496,0,116.5
2149.008,0,116.5
2149.504,0,116.5
2150,0,116.5
2150.512,0,116.25
2151.008,0,116.25
2151.504,0,116
2152,0,116
2152.496,0,116.75
2153.008,0,116.75
2153.504,0,116.5
2154,0,116.5
2154.512,0,117
2155.008,0,117
2155.504,0,114.75
2156,0,114.75
2156.496,0,114
2157.008,0,114
2157.504,0,114
2158,0,114
2158.512,0,113.5
2159.008,0,113.5
2159.504,0,114.25
2160,0,114.25
2160.496,0,113.75
2161.008,0,113.75
2161.504,0,114
2162,0,114
2162.512,0,113.5
2163.008,0,113.5
2163.504,0,113.5
2164,0,114.25
2164.496,0,114.25
2165.008,0,113.5
2165.504,0,113.5
2166,0,113.75
2166.512,0,113.75
2167.008,0,113.75
2167.504,0,113.75
2168,0,114
2168.496,0,114
2169.008,0,114.25
2169.504,0,114.25
2170,0,114
2170.512,0,114
2171.008,0,113.75
2171.504,0,113.75
2172,0,114
2172.496,0,114
2173.008,0,114.25
2173.504,0,114.25
2174,0,114
2174.512,0,114
2175.008,0,114
2175.504,0,114
2176,0,114
2176.496,0,114
2177.008,0,114.25
2177.504,0,114.25
2178,0,114.25
2178.512,0,114.25
2179.008,0,113.75
2179.504,0,113.75
2180,0,114
2180.496,0,114
2181.008,0,113.75
2181.504,0,113.75
2182,0,114
2182.512,0,114
2183.008,0,114
2183.504,0,114
2184,0,114
2184.496,0,114
2185.008,0,113.75
2185.504,0,113.75
2186.144,0,113.25
2186.512,0,113.25
2187.008,0,113.75
2187.632,0,113.75
2188,0,113.5
2188.496,0,113.5
2189.008,0,113.75
2189.504,0,113.75
2190,0,113.25
2190.512,0,113.25
2191.008,0,125.5
2191.504,0,125.5
2192,0,126
2192.496,0,126
2193.008,0,125.75
2193.504,0,125.75
2194,0,125.25
2194.512,0,125.25
2195.008,0,125
2195.504,0,125
2196,0,125.75
2196.496,0,125.75
2197.008,0,125.25
2197.504,0,125.25
2198,0,125.5
2198.512,0,125.5
2199.008,0,125.25
